id,transaction_no,transaction_date,doc_ref_no,effectivity_date,employee_id,basic_income,housing_allowances,car_allowances,petrol_allowances,food_allowances,others,incentive,mobile_allowances,total_gross_pay,remarks,hr_remarks,mngt_remarks,hr_approved_by,mngt_approved_by,status_id,created_on,created_by,updated_on,updated_by
1052,,2019-06-11,,2019-06-11,197,1800,0,0,0,0,900,0,0,2700,,,,,,5,,,2020-02-23 19:47:58,17
1053,,2019-06-13,,2019-06-13,191,2700,2500,1000,500,0,2300,0,0,9000,,,,,,5,,,2020-02-23 19:47:58,17
1054,,2019-04-08,,2019-04-08,193,2300,1800,750,250,0,1900,0,0,7000,,,,,,5,,,2020-02-23 19:47:58,17
1055,,2019-07-14,,2019-07-14,198,2300,1800,750,250,0,900,0,0,6000,,,,,,5,,,2020-02-23 19:47:58,17
1056,,2019-07-01,,2019-07-01,126,1800,1500,0,0,0,1200,2500,0,7000,,,,,,5,,,2020-02-23 19:47:58,17
1057,,2019-07-01,,2019-07-01,127,1800,1500,0,0,0,1200,2500,0,7000,,,,,,5,,,2020-02-23 19:47:58,17
1058,,2019-05-01,,2019-05-01,128,1800,1000,0,0,0,750,0,0,3550,,,,,,5,,,2020-02-23 19:47:58,17
1059,,2019-05-01,,2019-05-01,138,1800,1000,0,0,0,750,0,0,3550,,,,,,5,,,2020-02-23 19:47:58,17
1060,,2019-05-01,,2019-05-01,129,1300,1000,0,0,0,700,0,0,3000,,,,,,5,,,2020-02-23 19:47:58,17
1061,,2019-05-01,,2019-05-01,165,1300,1000,0,0,0,700,0,0,3000,,,,,,5,,,2020-02-23 19:47:58,17
1062,,2019-08-01,,2019-08-01,199,1800,1500,750,250,0,950,0,0,5250,,,,,,5,,,2020-02-23 19:47:58,17
1063,,2019-08-15,,2019-08-15,96,1550,1000,1250,0,365,585,0,0,4750,,,,,,5,,,2020-02-23 19:47:58,17
1064,,2019-08-15,,2019-08-15,120,2800,0,1000,500,0,3800,0,0,8100,,,,,,5,,,2020-02-23 19:47:58,17
1065,,2019-08-15,,2019-08-15,185,3500,2000,1500,0,0,7000,0,0,14000,,,,,,5,,,2020-02-23 19:47:58,17
1066,,2019-08-15,,2019-08-15,8,1600,0,1250,0,360,1840,492,0,5542,,,,,,5,,,2020-02-23 19:47:58,17
1067,,2019-08-15,,2019-08-15,16,4500,5000,1500,0,365,3885,0,0,15250,,,,,,5,,,2020-02-23 19:47:58,17
1068,,2019-08-15,,2019-08-15,54,1200,0,1250,0,365,835,0,0,3650,,,,,,5,,,2020-02-23 19:47:58,17
1069,,2019-08-15,,2019-08-15,167,1000,800,1250,0,0,700,0,0,3750,,,,,,5,,,2020-02-23 19:47:58,17
1070,,2019-08-15,,2019-08-15,186,1000,800,1250,0,0,700,0,0,3750,,,,,,5,,,2020-02-23 19:47:58,17
1071,,2019-08-15,,2019-08-15,18,2300,1500,1250,0,365,1335,500,0,7250,,,,,,5,,,2020-02-23 19:47:58,17
1072,,2019-08-15,,2019-08-15,35,2300,1500,1250,0,365,1335,500,0,7250,,,,,,5,,,2020-02-23 19:47:58,17
1073,,2019-08-15,,2019-08-15,49,2643,2100,1250,0,0,1999,0,0,7992,,,,,,5,,,2020-02-23 19:47:58,17
1074,,2019-08-15,,2019-08-15,50,1643,1000,1250,0,365,1342,0,0,5600,,,,,,5,,,2020-02-23 19:47:58,17
1075,,2019-08-15,,2019-08-15,63,1643,1000,1250,0,365,1342,0,0,5600,,,,,,5,,,2020-02-23 19:47:58,17
1076,,2019-08-15,,2019-08-15,77,1643,1000,1250,0,365,1342,0,0,5600,,,,,,5,,,2020-02-23 19:47:58,17
1077,,2019-08-15,,2019-08-15,84,1643,0,1250,0,365,992,0,0,4250,,,,,,5,,,2020-02-23 19:47:58,17
1078,,2019-08-15,,2019-08-15,118,1643,1000,1250,0,365,792,300,0,5350,,,,,,5,,,2020-02-23 19:47:58,17
1079,,2019-08-15,,2019-08-15,125,2000,1000,1250,0,365,635,0,0,5250,,,,,,5,,,2020-02-23 19:47:58,17
1080,,2019-08-15,,2019-08-15,140,3300,2100,1250,350,0,2950,0,0,9950,,,,,,5,,,2020-02-23 19:47:58,17
1081,,2019-08-15,,2019-08-15,184,2643,2100,1250,0,0,1999,0,0,7992,,,,,,5,,,2020-02-23 19:47:58,17
1082,,2019-08-15,,2019-08-15,190,2643,2100,1250,0,0,2249,0,0,8242,,,,,,5,,,2020-02-23 19:47:58,17
1083,,2019-08-15,,2019-08-15,25,2900,1100,1250,0,0,1992,0,0,7242,,,,,,5,,,2020-02-23 19:47:58,17
1084,,2020-08-21,,2020-08-21,200,1200,0,0,0,0,1200,0,0,2400,,,,,,5,,,2020-02-23 19:47:58,17
1085,,2019-08-25,,2019-08-25,201,1800,800,1000,250,0,900,0,0,4750,,,,,,5,,,2020-02-23 19:47:58,17
1086,,2019-03-01,,2019-03-01,25,2900,1200,1250,0,0,1992,0,0,7342,,,,,,5,,,2020-02-23 19:47:58,17
1087,,2019-03-01,,2019-03-01,67,2643,1200,850,0,0,2499,0,0,7192,,,,,,5,,,2020-02-23 19:47:58,17
1088,,2019-03-01,,2019-03-01,84,1643,1200,1250,0,365,992,0,0,5450,,,,,,5,,,2020-02-23 19:47:58,17
1089,,2019-08-15,,2019-08-15,17,4000,6000,1000,500,365,3660,2000,0,17525,,,,,,5,,,2020-02-23 19:47:58,17
1090,,2019-09-18,,2019-09-18,202,1000,800,0,0,0,700,0,0,2500,,,,,,5,,,2020-02-23 19:47:58,17
1091,,2019-10-01,,2019-10-01,22,4000,6700,2000,500,0,3580,0,0,16780,,,,,,5,,,2020-02-23 19:47:58,17
1092,,2019-10-01,,2019-10-01,73,2500,3500,1000,500,0,2850,0,0,10350,,,,,,5,,,2020-02-23 19:47:58,17
1093,,2019-10-01,,2019-10-01,47,2500,4500,1000,500,365,1485,0,0,10350,,,,,,5,,,2020-02-23 19:47:58,17
1094,,2019-10-03,,2019-10-03,203,3000,3500,1500,500,0,2000,0,0,10500,,,,,,5,,,2020-02-23 19:47:58,17
1095,,2019-10-07,,2019-10-07,9,3000,2500,0,300,365,1085,0,0,7250,,,,,,5,,,2020-02-23 19:47:58,17
1096,,2019-10-01,,2019-10-01,195,2300,1800,750,250,0,1900,0,0,7000,,,,,,5,,,2020-02-23 19:47:58,17
1097,,2019-10-14,,2019-10-14,198,2300,1800,750,250,0,1900,0,0,7000,,,,,,5,,,2020-02-23 19:47:58,17
1098,,2019-10-16,,2019-10-16,83,1200,800,1250,0,365,835,0,0,4450,,,,,,5,,,2020-02-23 19:47:58,17
1099,,2019-10-17,,2019-10-17,45,1800,800,750,250,365,585,1750,0,6300,,,,,,5,,,2020-02-23 19:47:58,17
1100,,2019-08-14,,2019-08-14,141,1800,1500,0,0,0,1200,0,0,4500,,,,,,5,,,2020-02-23 19:47:58,17
1101,,2019-09-01,,2019-09-01,13,2000,2000,0,0,360,700,140,0,5200,,,,,,5,,,2020-02-23 19:47:58,17
1102,,2013-01-01,,2013-01-01,1,6500,12750,0,0,0,8250,2500,0,30000,,,,,,5,,,2020-02-23 19:47:58,17
1103,,2016-05-01,,2016-05-01,11,2750,5500,0,0,0,650,0,0,8900,,,,,,5,,,2020-02-23 19:47:58,17
1104,,2017-08-01,,2017-08-01,26,4000,6000,0,400,365,3432,708,0,14905,,,,,,5,,,2020-02-23 19:47:58,17
1105,,2016-11-01,,2016-11-01,44,2500,3550,1500,0,0,1650,0,0,9200,,,,,,5,,,2020-02-23 19:47:58,17
1106,,2019-04-01,,2019-04-01,76,1200,0,0,0,365,835,0,0,2400,,,,,,5,,,2020-02-23 19:47:58,17
1107,,2018-04-04,,2018-04-04,89,1800,0,750,500,365,1035,875,0,5325,,,,,,5,,,2020-02-23 19:47:58,17
1108,,2018-07-01,,2018-07-01,113,3300,2100,1500,250,0,1850,0,0,9000,,,,,,5,,,2020-02-23 19:47:58,17
1109,,2013-12-22,,2013-12-22,117,1800,1500,0,0,365,835,1200,0,5700,,,,,,5,,,2020-02-23 19:47:58,17
1110,,2019-08-15,,2019-08-15,120,2500,0,1000,500,0,3900,600,0,8500,,,,,,5,,,2020-02-23 19:47:58,17
1111,,2014-09-25,,2014-09-25,124,1300,1000,0,0,0,700,0,0,3000,,,,,,5,,,2020-02-23 19:47:58,17
1112,,2019-08-15,,2019-08-15,140,3300,2100,1250,0,0,2950,0,0,9600,,,,,,5,,,2020-02-23 19:47:58,17
1113,,2015-12-24,,2015-12-24,142,1800,1500,0,0,0,900,1500,0,5700,,,,,,5,,,2020-02-23 19:47:58,17
1114,,2019-03-29,,2019-03-29,150,1800,1500,1000,500,365,1635,0,0,6800,,,,,,5,,,2020-02-23 19:47:58,17
1115,,2019-02-01,,2019-02-01,153,1800,1500,0,0,0,1200,1000,0,5500,,,,,,5,,,2020-02-23 19:47:58,17
1116,,2017-10-04,,2017-10-04,158,2300,1800,750,0,250,1900,0,0,7000,,,,,,5,,,2020-02-23 19:47:58,17
1117,,2019-04-01,,2019-04-01,161,1000,800,0,0,0,700,0,0,2500,,,,,,5,,,2020-02-23 19:47:58,17
1118,,2018-08-01,,2018-08-01,170,4500,6500,2500,800,0,2700,1000,0,18000,,,,,,5,,,2020-02-23 19:47:58,17
1119,,2019-08-15,,2019-08-15,174,3000,3000,1000,500,0,2500,0,0,10000,,,,,,5,,,2020-02-23 19:47:58,17
1120,,2018-09-09,,2018-09-09,182,2000,1000,750,250,365,1135,0,0,5500,,,,,,5,,,2020-02-23 19:47:58,17
1121,,2018-08-01,,2018-08-01,168,1650,0,0,0,0,1100,1750,0,4500,,,,,,5,,,2020-02-23 19:47:58,17
1122,,2019-11-15,,2019-11-15,134,2500,0,1000,500,0,4900,600,0,9500,,,,,,5,,,2020-02-23 19:47:58,17
1123,,2020-01-01,,2020-01-01,95,3300,2100,850,350,0,1518,0,0,8118,,,,,,5,,,2020-02-23 19:47:58,17
1124,,2020-01-01,,2020-01-01,183,2300,1800,750,250,0,850,0,0,5950,,,,,,5,,,2020-02-23 19:47:58,17
1125,,2020-01-01,,2020-01-01,181,2300,1800,750,250,0,850,0,0,5950,,,,,,5,,,2020-02-23 19:47:58,17
1126,,2020-01-01,,2020-01-01,195,2300,1800,750,250,0,850,0,0,5950,,,,,,5,,,2020-02-23 19:47:58,17
1127,,2020-01-01,,2020-01-01,184,2643,2100,1250,0,0,801,0,0,6794,,,,,,5,,,2020-02-23 19:47:58,17
1128,,2020-01-01,,2020-01-01,193,2300,1800,750,250,0,850,0,0,5950,,,,,,5,,,2020-02-23 19:47:58,17
1129,,2020-01-01,,2020-01-01,177,2300,1800,750,250,0,850,0,0,5950,,,,,,5,,,2020-02-23 19:47:58,17
1130,,2020-01-01,,2020-01-01,187,2000,1000,750,250,0,675,0,0,4675,,,,,,5,,,2020-02-23 19:47:58,17
1131,,2020-01-01,,2020-01-01,188,2300,1500,750,250,365,285,500,0,5950,,,,,,5,,,2020-02-23 19:47:58,17
1132,,2020-01-01,,2020-01-01,158,2300,1800,750,0,250,850,0,0,5950,,,,,,5,,,2020-02-23 19:47:58,17
1133,,2020-01-01,,2020-01-01,50,1643,1000,1250,0,365,502,0,0,4760,,,,,,5,,,2020-02-23 19:47:58,17
1134,,2020-01-01,,2020-01-01,59,2000,1000,1000,0,0,548,0,0,4548,,,,,,5,,,2020-02-23 19:47:58,17
1135,,2020-01-01,,2020-01-01,18,2300,1500,1250,0,365,248,500,0,6163,,,,,,5,,,2020-02-23 19:47:58,17
1136,,2020-01-01,,2020-01-01,113,3300,2100,1500,250,0,500,0,0,7650,,,,,,5,,,2020-02-23 19:47:58,17
1137,,2020-01-01,,2020-01-01,140,3300,2100,1250,0,0,1510,0,0,8160,,,,,,5,,,2020-02-23 19:47:58,17
1138,,2020-01-01,,2020-01-01,182,2000,1000,750,250,365,310,0,0,4675,,,,,,5,,,2020-02-23 19:47:58,17
1139,,2020-01-01,,2020-01-01,69,2300,1500,1500,350,365,583,500,0,7098,,,,,,5,,,2020-02-23 19:47:58,17
1140,,2020-01-01,,2020-01-01,67,2643,1200,850,0,0,1421,0,0,6114,,,,,,5,,,2020-02-23 19:47:58,17
1141,,2020-01-01,,2020-01-01,49,2643,2100,1250,0,0,801,0,0,6794,,,,,,5,,,2020-02-23 19:47:58,17
1142,,2020-01-01,,2020-01-01,65,2000,1200,1000,250,365,532,0,0,5347,,,,,,5,,,2020-02-23 19:47:58,17
1143,,2020-01-01,,2020-01-01,55,3500,4500,1500,500,0,700,1200,0,11900,,,,,,5,,,2020-02-23 19:47:58,17
1144,,2020-01-01,,2020-01-01,36,2300,1500,1000,0,365,285,500,0,5950,,,,,,5,,,2020-02-23 19:47:58,17
1145,,2020-01-01,,2020-01-01,106,2000,1200,1000,250,365,532,0,0,5347,,,,,,5,,,2020-02-23 19:47:58,17
1146,,2020-01-01,,2020-01-01,77,1643,1000,1250,0,365,502,0,0,4760,,,,,,5,,,2020-02-23 19:47:58,17
1147,,2020-01-01,,2020-01-01,190,2643,2100,1250,0,0,1013,0,0,7006,,,,,,5,,,2020-02-23 19:47:58,17
1148,,2020-01-01,,2020-01-01,118,1643,1000,1240,0,365,0,300,0,4548,,,,,,5,,,2020-02-23 19:47:58,17
1149,,2020-01-01,,2020-01-01,48,2500,1750,1200,250,365,235,500,0,6800,,,,,,5,,,2020-02-23 19:47:58,17
1150,,2020-01-01,,2020-01-01,52,1643,1000,1000,0,365,540,0,0,4548,,,,,,5,,,2020-02-23 19:47:58,17
1151,,2020-01-01,,2020-01-01,19,3500,6000,0,250,365,1027,1200,0,12342,,,,,,5,,,2020-02-23 19:47:58,17
1152,,2020-01-01,,2020-01-01,44,2500,3550,1500,0,0,270,0,0,7820,,,,,,5,,,2020-02-23 19:47:58,17
1153,,2020-01-01,,2020-01-01,125,2000,1000,1098,0,365,0,0,0,4463,,,,,,5,,,2020-02-23 19:47:58,17
1154,,2020-01-01,,2020-01-01,25,2900,1200,1250,0,0,891,0,0,6241,,,,,,5,,,2020-02-23 19:47:58,17
1155,,2020-01-01,,2020-01-01,87,2500,2000,1500,250,0,1400,0,0,7650,,,,,,5,,,2020-02-23 19:47:58,17
1156,,2020-01-01,,2020-01-01,84,1643,1200,1250,0,365,175,0,0,4633,,,,,,5,,,2020-02-23 19:47:58,17
1157,,2020-01-01,,2020-01-01,56,2000,1000,1000,0,0,548,0,0,4548,,,,,,5,,,2020-02-23 19:47:58,17
1158,,2020-01-01,,2020-01-01,35,2300,1500,1250,0,365,248,500,0,6163,,,,,,5,,,2020-02-23 19:47:58,17
1159,,2020-01-01,,2020-01-01,28,2500,2500,1000,0,365,273,1000,0,7638,,,,,,5,,,2020-02-23 19:47:58,17
1160,,2020-01-01,,2020-01-01,51,2300,1500,1000,0,365,285,500,0,5950,,,,,,5,,,2020-02-23 19:47:58,17
1161,,2020-01-01,,2020-01-01,175,2000,1000,750,250,365,310,0,0,4675,,,,,,5,,,2020-02-23 19:47:58,17
1162,,2020-01-01,,2020-01-01,103,2000,1200,1000,250,365,532,0,0,5347,,,,,,5,,,2020-02-23 19:47:58,17
1163,,2020-01-01,,2020-01-01,42,2700,3800,1000,250,0,325,0,0,8075,,,,,,5,,,2020-02-23 19:47:58,17
1164,,2020-02-01,,2020-02-01,143,1300,0,0,0,0,1200,0,0,2500,,,,,,5,,,2020-02-23 19:47:58,17
1165,,2020-02-01,,2020-02-01,108,1000,0,0,0,365,635,0,0,2000,,,,,,5,,,2020-02-23 19:47:58,17
1166,,2020-02-01,,2020-02-01,152,1000,500,0,0,0,1000,0,0,2500,,,,,,5,,,2020-02-23 19:47:58,17
1167,,2020-02-01,,2020-02-01,111,1300,0,0,0,365,835,0,0,2500,,,,,,5,,,2020-02-23 19:47:58,17
1168,,2020-02-01,,2020-02-01,119,1000,0,0,0,365,635,0,0,2000,,,,,,5,,,2020-02-23 19:47:58,17
1169,,2020-02-01,,2020-02-01,154,1300,0,0,0,0,1200,0,0,2500,,,,,,5,,,2020-02-23 19:47:58,17
1170,,2020-02-01,,2020-02-01,165,1300,0,0,0,0,1200,0,0,2500,,,,,,5,,,2020-02-23 19:47:58,17
1171,,2020-02-01,,2020-02-01,40,1500,0,0,0,365,1135,0,0,3000,,,,,,5,,,2020-02-23 19:47:58,17
1172,,2020-02-01,,2020-02-01,155,1000,0,0,0,0,1000,0,0,2000,,,,,,5,,,2020-02-23 19:47:58,17
1173,,2020-02-01,,2020-02-01,129,1300,0,0,0,0,1200,0,0,2500,,,,,,5,,,2020-02-23 19:47:58,17
1174,,2020-02-01,,2020-02-01,146,1300,0,0,0,0,1200,0,0,2500,,,,,,5,,,2020-02-23 19:47:58,17
1175,,2020-02-01,,2020-02-01,75,1643,0,0,0,365,692,0,0,2700,,,,,,5,,,2020-02-23 19:47:58,17
1176,,2020-02-01,,2020-02-01,152,1000,0,0,0,0,1000,0,0,2000,,,,,,5,,,2020-02-23 19:47:58,17
1177,,2020-01-01,,2020-01-01,198,2300,1800,750,250,0,900,0,0,6000,,,,,,5,,,2020-02-23 19:47:58,17
1178,,2020-01-01,,2020-01-01,198,2300,1800,750,250,0,850,50,0,6000,,,,,,5,,,2020-02-23 19:47:58,17
1179,,2020-01-04,,2020-01-04,203,3000,3500,1500,500,0,2500,0,0,11000,,,,,,5,,,2020-02-23 19:47:58,17
1180,,2020-01-01,,2020-01-01,177,2300,1800,750,250,0,850,50,0,6000,,,,,,5,,,2020-02-23 19:47:58,17
1181,,2020-03-01,,2020-03-01,147,1000,0,0,0,0,1000,0,0,2000,,,,,,5,,,2020-02-23 19:47:58,17
